"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"KOR","Korea","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2083589,,
"KOR","Korea","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.60747409,,
"KOR","Korea","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.82167137,,
"KOR","Korea","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.40849555,,
"KOR","Korea","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3237334,,
"KOR","Korea","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4116094,,
"KOR","Korea","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.3498864,,
"KOR","Korea","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.87461311,,
"KOR","Korea","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.91746652,,
"LVA","Latvia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",87.699997,,
"LVA","Latvia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",91.099998,,
"LVA","Latvia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",10,,
"LVA","Latvia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.5,,
"LVA","Latvia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",82,,
"LVA","Latvia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",86.300003,,
"LVA","Latvia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",87.699997,,
"LVA","Latvia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",69.199997,,
"LVA","Latvia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",25.5,,
"LVA","Latvia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",17.200001,,
"LVA","Latvia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0803804,,
"LVA","Latvia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.74387574,,
"LVA","Latvia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.88539159,,
"LVA","Latvia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0513742,,
"LVA","Latvia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.8442749,,
"LVA","Latvia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.1478877,,
"LVA","Latvia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.88686073,,
"LVA","Latvia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",5.0951376,,
"LVA","Latvia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3980461,,
"LVA","Latvia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1881061,,
"LTU","Lithuania","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",87.099998,,
"LTU","Lithuania","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",11.3,,
"LTU","Lithuania","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",85.599998,,
"LTU","Lithuania","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",84.800003,,
"LTU","Lithuania","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.700001,,
"LTU","Lithuania","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.4000001,,
"LTU","Lithuania","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.76515365,,
"LTU","Lithuania","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.66883749,,
"LTU","Lithuania","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.66953224,,
"LTU","Lithuania","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0248909,,
"LTU","Lithuania","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",5.4910016,,
"LTU","Lithuania","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"LTU","Lithuania","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.42475253,,
"MLT","Malta","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",79.800003,,
"MLT","Malta","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",13,,
"MLT","Malta","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",61.599998,,
"MLT","Malta","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",72.5,,
"MLT","Malta","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.900002,,
"MLT","Malta","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",9.1000004,,
"MLT","Malta","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3707156,,
"MLT","Malta","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2614388,,
"MLT","Malta","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.4874135,,
"MLT","Malta","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.8562292,,
"MLT","Malta","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",6.3292036,,
"MLT","Malta","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"MLT","Malta","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1908346,,
"MEX","Mexico","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",66.300003,,
"MEX","Mexico","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",73.800003,,
"MEX","Mexico","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",24.6,,
"MEX","Mexico","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.099998,,
"MEX","Mexico","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",90.099998,,
"MEX","Mexico","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",60,,
"MEX","Mexico","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",72.800003,,
"MEX","Mexico","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.8000002,,
"MEX","Mexico","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",66.300003,,
"MEX","Mexico","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",53.299999,,
"MEX","Mexico","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.5218368,,
"MEX","Mexico","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2095135,,
"MEX","Mexico","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2466276,,
"MEX","Mexico","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0852749,,
"MEX","Mexico","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.69577926,,
"MEX","Mexico","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.7376035,,
"MEX","Mexico","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3120011,,
"MEX","Mexico","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.5767694,,
"MEX","Mexico","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0784229,,
"MEX","Mexico","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2530569,,
"NLD","Netherlands","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",74.699997,,
"NLD","Netherlands","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.699997,,
"NLD","Netherlands","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",10.5,,
"NLD","Netherlands","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",14.7,,
"NLD","Netherlands","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",95,,
"NLD","Netherlands","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",71.199997,,
"NLD","Netherlands","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",81.300003,,
"NLD","Netherlands","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",60.200001,,
"NLD","Netherlands","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",11,,
"NLD","Netherlands","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",15.8,,
"NLD","Netherlands","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.1204588,,
"NLD","Netherlands","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.9900286,,
"NLD","Netherlands","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.2311794,,
"NLD","Netherlands","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.3769865,,
"NLD","Netherlands","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1232283,,
"NLD","Netherlands","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.9977977,,
"NLD","Netherlands","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7181377,,
"NLD","Netherlands","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",5.0558906,,
"NLD","Netherlands","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0010396,,
"NLD","Netherlands","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.1617734,,
"NZL","New Zealand","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",71.599998,,
"NZL","New Zealand","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.400002,,
"NZL","New Zealand","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",57.200001,,
"NZL","New Zealand","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",44.200001,,
"NZL","New Zealand","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",83.099998,,
"NZL","New Zealand","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",66.800003,,
"NZL","New Zealand","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",72.699997,,
"NZL","New Zealand","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",41.200001,,
"NZL","New Zealand","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",15.5,,
"NZL","New Zealand","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",23.299999,,
"NZL","New Zealand","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3581233,,
"NZL","New Zealand","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5846752,,
"NZL","New Zealand","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.434432,,
"NZL","New Zealand","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6828048,,
"NZL","New Zealand","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.266542,,
"NZL","New Zealand","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.3251067,,
"NZL","New Zealand","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.7225939,,
"NZL","New Zealand","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",8.3329105,,
"NZL","New Zealand","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.85921717,,
"NZL","New Zealand","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6912699,,
"NOR","Norway","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",92.900002,,
"NOR","Norway","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",94.5,,
"NOR","Norway","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",14.5,,
"NOR","Norway","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",43.5,,
"NOR","Norway","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",96.300003,,
"NOR","Norway","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",83.099998,,
"NOR","Norway","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",85.599998,,
"NOR","Norway","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",37.200001,,
"NOR","Norway","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",32.599998,,
"NOR","Norway","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",37.099998,,
"NOR","Norway","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.8244229,,
"NOR","Norway","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.67059994,,
"NOR","Norway","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.4411051,,
"NOR","Norway","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3118116,,
"NOR","Norway","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.32372192,,
"NOR","Norway","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.8958713,,
"NOR","Norway","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.95768237,,
"NOR","Norway","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.646009,,
"NOR","Norway","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",2.1089616,,
"NOR","Norway","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6524694,,
"PRT","Portugal","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",73.599998,,
"PRT","Portugal","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",75,,
"PRT","Portugal","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",9.6999998,,
"PRT","Portugal","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",4.8000002,,
"PRT","Portugal","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.099998,,
"PRT","Portugal","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",73.599998,,
"PRT","Portugal","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",74.199997,,
"PRT","Portugal","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.0999999,,
"PRT","Portugal","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",21,,
